INSTANCE_ID, nvarsOrig, nclausesOrig, nvars, nclauses, reducedVars, reducedClauses, vars_clauses_ratio, POSNEG_RATIO_CLAUSE_mean, POSNEG_RATIO_CLAUSE_coeff_variation, POSNEG_RATIO_CLAUSE_min, POSNEG_RATIO_CLAUSE_max, POSNEG_RATIO_CLAUSE_entropy, VCG_CLAUSE_mean, VCG_CLAUSE_coeff_variation, VCG_CLAUSE_min, VCG_CLAUSE_max, VCG_CLAUSE_entropy, UNARY, BINARYp, TRINARYp, VCG_VAR_mean, VCG_VAR_coeff_variation, VCG_VAR_min, VCG_VAR_max, VCG_VAR_entropy, POSNEG_RATIO_VAR_mean, POSNEG_RATIO_VAR_stdev, POSNEG_RATIO_VAR_min, POSNEG_RATIO_VAR_max, POSNEG_RATIO_VAR_entropy, HORNY_VAR_mean, HORNY_VAR_coeff_variation, HORNY_VAR_min, HORNY_VAR_max, HORNY_VAR_entropy, horn_clauses_fraction, VG_mean, VG_coeff_variation, VG_min, VG_max, CG_mean, CG_coeff_variation, CG_min, CG_max, CG_entropy, cluster_coeff_mean, cluster_coeff_coeff_variation, cluster_coeff_min, cluster_coeff_max, cluster_coeff_entropy, DIAMETER_mean, DIAMETER_coeff_variation, DIAMETER_min, DIAMETER_max, DIAMETER_entropy, cl_num_mean, cl_num_coeff_variation, cl_num_min, cl_num_max, cl_num_q90, cl_num_q10, cl_num_q75, cl_num_q25, cl_num_q50, cl_size_mean, cl_size_coeff_variation, cl_size_min, cl_size_max, cl_size_q90, cl_size_q10, cl_size_q75, cl_size_q25, cl_size_q50, SP_bias_mean, SP_bias_coeff_variation, SP_bias_min, SP_bias_max, SP_bias_q90, SP_bias_q10, SP_bias_q75, SP_bias_q25, SP_bias_q50, SP_unconstraint_mean, SP_unconstraint_coeff_variation, SP_unconstraint_min, SP_unconstraint_max, SP_unconstraint_q90, SP_unconstraint_q10, SP_unconstraint_q75, SP_unconstraint_q25, SP_unconstraint_q50, vars_reduced_depth_1, vars_reduced_depth_4, vars_reduced_depth_16, vars_reduced_depth_64, vars_reduced_depth_256, LP_OBJ, LPSLack_mean, LPSLack_coeff_variation, LPSLack_min, LPSLack_max, lpIntRatio, saps_BestSolution_Mean, saps_BestSolution_CoeffVariance, saps_FirstLocalMinStep_Mean, saps_FirstLocalMinStep_CoeffVariance, saps_FirstLocalMinStep_Median, saps_FirstLocalMinStep_Q10, saps_FirstLocalMinStep_Q90, saps_BestAvgImprovement_Mean, saps_BestAvgImprovement_CoeffVariance, saps_FirstLocalMinRatio_Mean, saps_FirstLocalMinRatio_CoeffVariance, gsat_BestSolution_Mean, gsat_BestSolution_CoeffVariance, gsat_FirstLocalMinStep_Mean, gsat_FirstLocalMinStep_CoeffVariance, gsat_FirstLocalMinStep_Median, gsat_FirstLocalMinStep_Q10, gsat_FirstLocalMinStep_Q90, gsat_BestAvgImprovement_Mean, gsat_BestAvgImprovement_CoeffVariance, gsat_FirstLocalMinRatio_Mean, gsat_FirstLocalMinRatio_CoeffVariance, lobjois_mean_depth_over_vars, lobjois_log_num_nodes_over_vars, Pre_featuretime, Basic_featuretime, KLB_featuretime, CG_featuretime, DIAMETER_featuretime, cl_featuretime, sp_featuretime, unit_featuretime, lpTIME, ls_saps_featuretime, ls_gsat_featuretime, lobjois_featuretime
/ubc/cs/project/arrow/projects/Sat_Data/UBCSAT_INSTANCES/qcp/qcplin2006.24432.cnf, 381.0, 2538.0, 381.0, 2538.0, 0.0, 0.0, 0.150118203, 1.0, 0.0, 1.0, 1.0, 0.0, 0.00591637, 0.391944919, 0.005249344, 0.020997375, 0.456238124, 0.0, 0.907407407, 0.925137904, 0.00591637, 0.195279306, 0.003152088, 0.009062254, 2.476296881, 0.583326023, 0.091315815, 0.25, 0.739130435, 2.476296881, 0.004734337, 0.244035149, 0.001970055, 0.007880221, 2.476296881, 0.901891253, 0.004734337, 0.244035149, 0.001970055, 0.007880221, 0.003553551, 1.533540048, 0.001970055, 0.04570528, 0.725602774, 0.305940599, 0.27338387, 0.017094017, 0.333333333, 0.539112956, 5.681578947, 0.081995482, 5.0, 6.0, 0.625673558, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7120925, 0.181690678, 0.021948631, 0.864704305, 0.826275355, 0.563266613, 0.793720907, 0.669607275, 0.747370839, 0.015287475, 0.096394134, 0.011191241, 0.018187685, 0.017119913, 0.013239559, 0.016482211, 0.014149789, 0.015407956, 0.0, 0.0, 0.272965879, 0.325459318, 0.325459318, -512.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.6474, 0.959386, 136.279, 0.0703449, 136.0, 125.0, 148.0, 2.62942, 0.255078, 0.971414, 0.025722, 10.7474, 0.449939, 136.626, 0.0658312, 136.0, 125.0, 148.0, 1.54669, 0.420702, 0.967115, 0.0120579, 0.765705571, 0.995762564, 0.0, 0.0, 0.0, 0.04, 0.04, 0.01, 0.02, 0.01, 59.89, 2.23, 2.31, 2.0
/ubc/cs/project/arrow/projects/Sat_Data/UBCSAT_INSTANCES/qcp/qcplin2006.13881.cnf, 8.0, 24.0, 0.0, 0.0, -512.0, -512.0, -512.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -512.0, -512.0, -512.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -512.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -512.0, 0.0, 0.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, 0.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, 0.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, 0.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, 0.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, 0.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, 0.0, -512.0, -512.0, -512.0
/ubc/cs/project/arrow/projects/Sat_Data/UBCSAT_INSTANCES/qcp/qcplin2006.8060.cnf, 4393.0, 45119.0, 4393.0, 45119.0, 0.0, 0.0, 0.097364747, 1.0, 0.0, 1.0, 1.0, 0.0, 0.000502508, 0.48899181, 0.00045527, 0.003642158, 0.261929522, 0.0, 0.958243755, 0.959595736, 0.000502508, 0.19749395, 0.000199473, 0.000930872, 2.909163844, 0.724353995, 0.058273619, 0.333333333, 0.857142857, 2.768986325, 0.000436017, 0.227610967, 0.000132982, 0.000864381, 2.909163844, 0.957711829, 0.000436017, 0.227610967, 0.000132982, 0.000864381, 0.000212264, 2.522905764, 0.000110818, 0.008798954, 0.394819326, 0.320166136, 0.195889224, 0.005025126, 0.333333333, 0.234197144, 6.104615385, 0.050135377, 6.0, 7.0, 0.335107248, 109.395348837, 0.411255844, 20.0, 207.0, 172.0, 62.0, 147.0, 81.0, 102.0, 27.626484399, 0.169922196, 17.363636364, 41.142857143, 32.741935484, 21.633027523, 31.0, 24.45, 28.357487923, 0.8221976, 0.084362306, 0.053169941, 0.931415641, 0.886736865, 0.743280734, 0.866735194, 0.796238307, 0.837570584, 0.014872343, 0.10780883, 0.008848141, 0.018719587, 0.016990488, 0.012748617, 0.016026205, 0.013780676, 0.014899742, 0.0, 0.0, 0.013430458, 0.073070794, 0.295242431, -512.0, 0.0, 0.0, 0.0, 0.0, 0.0, 234.0, 4.17354, 1660.44, 0.161142, 1702.0, 1666.0, 1741.0, 3.09981, 0.502891, 1.02341, 0.236115, 128.556, 0.46254, 1689.47, 0.0181735, 1687.5, 1646.0, 1727.0, 3.04474, 0.646043, 0.989871, 0.00534692, 0.521756984, 0.799454962, 0.19, 0.02, 0.06, 1.33, 2.01, 2.0, 0.28, 0.28, 24.86, 2.11, 2.19, 2.0
/ubc/cs/project/arrow/projects/Sat_Data/UBCSAT_INSTANCES/qcp/qcplin2006.39970.cnf, 847.0, 5930.0, 847.0, 5930.0, 0.0, 0.0, 0.142833052, 1.0, 0.0, 1.0, 1.0, 0.0, 0.002645385, 0.410124268, 0.002361275, 0.012987013, 0.433209538, 0.0, 0.916526138, 0.935581788, 0.002645385, 0.249951134, 0.001180438, 0.004890388, 2.744860623, 0.592182925, 0.107917841, 0.142857143, 0.793103448, 2.734087787, 0.002139482, 0.309054599, 0.000674536, 0.004384486, 2.744860623, 0.906070826, 0.002139482, 0.309054599, 0.000674536, 0.004384486, 0.001527944, 1.694682497, 0.00084317, 0.032040472, 0.730620105, 0.307393441, 0.264715912, 0.010471204, 0.333333333, 0.538601675, 6.187943262, 0.063133555, 6.0, 7.0, 0.483226893, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.711144276, 0.218922423, 0.002325605, 0.904254959, 0.85038513, 0.534693694, 0.81590273, 0.657588875, 0.754027306, 0.014570903, 0.122905203, 0.007470585, 0.018076031, 0.016819455, 0.012124979, 0.015986188, 0.013325475, 0.014698401, 0.008264463, 0.035419126, 0.191263282, 0.191263282, 0.191263282, -512.0, 0.0, 0.0, 0.0, 0.0, 0.0, 42.5695, 0.319735, 304.354, 0.0435215, 304.0, 288.0, 322.0, 2.6465, 0.279907, 0.975872, 0.0113587, 32.7459, 0.386682, 303.068, 0.0442717, 303.5, 285.0, 320.0, 1.21612, 0.757037, 0.968169, 0.0111942, 0.152712211, 0.683226277, 0.01, 0.0, 0.01, 0.09, 0.26, 0.01, 0.04, 0.01, 7.57, 2.16, 2.18, 2.0
/ubc/cs/project/arrow/projects/Sat_Data/UBCSAT_INSTANCES/qcp/qcplin2006.41697.cnf, 964.0, 5622.0, 959.0, 5622.0, 0.005213764, 0.0, 0.170579865, 0.994663821, 0.073244842, 0.0, 1.0, 0.033247452, 0.00233961, 0.364304139, 0.002085506, 0.009384776, 0.495762142, 0.0, 0.894521523, 0.927427962, 0.00233961, 0.240473324, 0.001245109, 0.004091071, 2.537223076, 0.512739944, 0.127233094, 0.0, 0.739130435, 2.600487325, 0.001808774, 0.310238185, 0.000711491, 0.003557453, 2.535311326, 0.867307008, 0.001803209, 0.313359384, 0.000711491, 0.003557453, 0.00154441, 1.332456656, 0.000889363, 0.019565991, 1.026705652, 0.298768545, 0.292075874, 0.018018018, 0.333333333, 0.840519799, 6.983298539, 0.048464621, 6.0, 8.0, 0.434850696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.64090335, 0.290636209, 0.012770287, 0.884658712, 0.821878161, 0.361433255, 0.772628616, 0.561981189, 0.693555925, 0.014130758, 0.159335544, 0.000688362, 0.01772293, 0.016498323, 0.011603241, 0.015747212, 0.012874378, 0.014433333, 0.0, 0.101147028, 0.101147028, 0.101147028, 0.101147028, -512.0, 0.0, 0.0, 0.0, 0.0, 0.0, 78.964, 0.216024, 332.338, 0.0601849, 333.0, 314.0, 351.0, 2.46178, 0.267437, 0.973901, 0.0172735, 79.7827, 0.325989, 332.54, 0.0425846, 332.5, 315.0, 351.0, 2.09312, 0.610024, 0.974978, 0.0213338, 0.135204021, 0.480089384, 0.01, 0.0, 0.01, 0.06, 0.3, 0.01, 0.04, 0.0, 60.28, 2.13, 2.21, 2.0
/ubc/cs/project/arrow/projects/Sat_Data/UBCSAT_INSTANCES/qcp/qcplin2006.26961.cnf, 2552.0, 21658.0, 2552.0, 21658.0, 0.0, 0.0, 0.117831748, 1.0, 0.0, 1.0, 1.0, 0.0, 0.000872063, 0.453061637, 0.000783699, 0.005877743, 0.352002523, 0.0, 0.939006372, 0.946994182, 0.000872063, 0.243369539, 0.000323206, 0.001708376, 2.925967643, 0.661895301, 0.088906886, 0.142857143, 0.837837838, 2.875752562, 0.000733546, 0.289325468, 0.000184689, 0.001569859, 2.925967643, 0.936005171, 0.000733546, 0.289325468, 0.000184689, 0.001569859, 0.000432175, 2.106493486, 0.000230862, 0.014728969, 0.55238133, 0.314416485, 0.230984413, 0.00625, 0.333333333, 0.368266008, 6.505988024, 0.076846766, 6.0, 7.0, 0.693075466, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.771120836, 0.146668613, 0.00282031, 0.928550322, 0.873071433, 0.628605197, 0.845431797, 0.730465908, 0.802275895, 0.014633227, 0.1178963, 0.009203421, 0.018671999, 0.016861625, 0.01235563, 0.01591608, 0.013412808, 0.014721687, 0.011755486, 0.011755486, 0.030956113, 0.030956113, 0.030956113, -512.0, 0.0, 0.0, 0.0, 0.0, 0.0, 87.2376, 0.155729, 942.713, 0.0227842, 938.0, 917.0, 974.0, 2.53978, 0.180206, 0.979793, 0.00343654, 99.9565, 0.428337, 942.478, 0.0226162, 942.0, 918.0, 970.0, 2.10346, 0.785795, 0.98256, 0.00883649, 0.154628318, 0.601022554, 0.08, 0.0, 0.03, 0.46, 2.01, 0.05, 0.15, 0.01, 13.77, 2.12, 2.14, 2.0
/ubc/cs/project/arrow/projects/Sat_Data/UBCSAT_INSTANCES/qcp/qcplin2006.36867.cnf, 2831.0, 26145.0, 2831.0, 26145.0, 0.0, 0.0, 0.108280742, 1.0, 0.0, 1.0, 1.0, 0.0, 0.000784001, 0.468794758, 0.000706464, 0.004238785, 0.303795469, 0.0, 0.949206349, 0.952380952, 0.000784001, 0.202534018, 0.000267738, 0.001223943, 2.833097814, 0.693071294, 0.07445709, 0.142857143, 0.8125, 2.755753296, 0.000669256, 0.237258692, 0.000152993, 0.001109199, 2.833097814, 0.947332186, 0.000669256, 0.237258692, 0.000152993, 0.001109199, 0.000362338, 2.250053115, 0.000191241, 0.009217824, 0.471419662, 0.317353513, 0.214226615, 0.008264463, 0.333333333, 0.296036738, 6.31623331, 0.074334974, 6.0, 8.0, 0.635012108, 1479.666666667, 1.36026458, 35.0, 4326.0, 4326.0, 35.0, 4326.0, 35.0, 78.0, 36.583702597, 0.310957206, 22.096162737, 49.885714286, 49.885714286, 22.096162737, 49.885714286, 22.096162737, 37.769230769, 0.797934924, 0.117184821, 0.011633958, 0.911481105, 0.874587488, 0.697298206, 0.855321014, 0.77266934, 0.822654503, 0.014859341, 0.107123223, 0.008967266, 0.018683965, 0.016940131, 0.01279324, 0.016031667, 0.01375737, 0.014878013, 0.0, 0.0, 0.009184034, 0.101377605, 0.371246909, -512.0, 0.0, 0.0, 0.0, 0.0, 0.0, 86.1379, 2.04824, 1056.83, 0.111402, 1069.0, 1032.0, 1104.0, 2.7954, 0.273546, 0.987159, 0.0423667, 78.3269, 0.538858, 1069.35, 0.0254199, 1063.5, 1034.0, 1099.0, 1.91034, 0.906008, 0.98432, 0.00706719, 0.511340817, 0.793648043, 0.1, 0.0, 0.04, 0.62, 2.01, 0.84, 0.17, 0.14, 7.66, 2.12, 2.18, 2.0
/ubc/cs/project/arrow/projects/Sat_Data/UBCSAT_INSTANCES/qcp/qcplin2006.29129.cnf, 2061.0, 15725.0, 2060.0, 15725.0, 0.000485437, 0.0, 0.13100159, 0.999618442, 0.019537238, 0.0, 1.0, 0.003384823, 0.001085557, 0.429278322, 0.000970874, 0.005339806, 0.393388215, 0.0, 0.92782194, 0.938505564, 0.001085557, 0.227641067, 0.000445151, 0.002034976, 2.766697104, 0.627868069, 0.095353864, 0.142857143, 0.8125, 2.758575411, 0.000894871, 0.276044682, 0.000254372, 0.001844197, 2.766287063, 0.921717011, 0.000894686, 0.276336431, 0.000254372, 0.001844197, 0.000586237, 1.840232521, 0.000317965, 0.013036566, 0.654299332, 0.3107201, 0.250078692, 0.009708738, 0.333333333, 0.458639444, 6.704225352, 0.068075007, 6.0, 7.0, 0.607241547, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.745088834, 0.170259839, 0.003097587, 0.911794132, 0.857434045, 0.590562366, 0.830084058, 0.701870689, 0.779693085, 0.014559217, 0.128960558, 0.001852902, 0.018437201, 0.016808554, 0.012059915, 0.015976628, 0.013345437, 0.014770647, 0.0, 0.005339806, 0.018932039, 0.093203883, 0.093203883, -512.0, 0.0, 0.0, 0.0, 0.0, 0.0, 91.4859, 0.503725, 738.232, 0.0904891, 744.0, 714.0, 772.0, 2.40654, 0.251574, 0.977855, 0.0194233, 89.1395, 0.40802, 742.698, 0.030834, 743.0, 713.0, 767.0, 1.66884, 0.840132, 0.976889, 0.0102986, 0.161917798, 0.621492748, 0.05, 0.0, 0.02, 0.27, 1.77, 0.03, 0.11, 0.02, 61.59, 2.11, 2.17, 2.0
/ubc/cs/project/arrow/projects/Sat_Data/UBCSAT_INSTANCES/qcp/qcplin2006.3684.cnf, 393.0, 2649.0, 393.0, 2649.0, 0.0, 0.0, 0.148357871, 1.0, 0.0, 1.0, 1.0, 0.0, 0.005729754, 0.395878713, 0.005089059, 0.022900763, 0.452002256, 0.0, 0.909399773, 0.925632314, 0.005729754, 0.207801272, 0.002642507, 0.009437524, 2.523408966, 0.586450396, 0.091505586, 0.142857143, 0.76, 2.523408966, 0.004597251, 0.258991766, 0.001510004, 0.008305021, 2.523408966, 0.903359758, 0.004597251, 0.258991766, 0.001510004, 0.008305021, 0.003410192, 1.569314423, 0.001887505, 0.049452624, 0.721327794, 0.306283159, 0.271767091, 0.015151515, 0.333333333, 0.532978506, 5.653061224, 0.084201471, 5.0, 6.0, 0.645530997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.714474743, 0.178171574, 0.012896079, 0.88905746, 0.831941795, 0.543291581, 0.798068156, 0.666628531, 0.7522846, 0.01518845, 0.099865877, 0.010530293, 0.018135885, 0.017093945, 0.01307223, 0.016367336, 0.014146836, 0.015336788, 0.017811705, 0.071246819, 0.374045802, 0.544529262, 0.544529262, -512.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.3973, 0.458486, 140.609, 0.0695423, 141.0, 128.0, 154.0, 2.63717, 0.246859, 0.972418, 0.0139797, 11.8021, 0.898763, 140.958, 0.0714435, 141.0, 129.0, 153.0, 1.52988, 0.43568, 0.968927, 0.0432924, 0.408868462, 0.948681837, 0.0, 0.0, 0.0, 0.04, 0.05, 0.01, 0.02, 0.01, 59.99, 2.22, 2.34, 2.0
/ubc/cs/project/arrow/projects/Sat_Data/UBCSAT_INSTANCES/qcp/qcplin2006.46399.cnf, 959.0, 6950.0, 959.0, 6950.0, 0.0, 0.0, 0.137985612, 1.0, 0.0, 1.0, 1.0, 0.0, 0.002340718, 0.414907419, 0.002085506, 0.010427529, 0.40783878, 0.0, 0.922158273, 0.932374101, 0.002340718, 0.201650541, 0.001007194, 0.003884892, 2.595519722, 0.614219237, 0.088492466, 0.142857143, 0.777777778, 2.593174215, 0.001909063, 0.247245371, 0.00057554, 0.003453237, 2.595519722, 0.915395683, 0.001909063, 0.247245371, 0.00057554, 0.003453237, 0.001317116, 1.703507505, 0.000719424, 0.023309353, 0.668448246, 0.309196141, 0.258516063, 0.012269939, 0.333333333, 0.471002019, 6.104384134, 0.050088299, 6.0, 7.0, 0.334610475, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.735219822, 0.173883702, 0.025354956, 0.900974249, 0.843107345, 0.576860229, 0.812460507, 0.705943752, 0.770833179, 0.014886113, 0.106477209, 0.008762997, 0.018290937, 0.01691766, 0.012705693, 0.016045835, 0.013910279, 0.014990485, 0.0, 0.010427529, 0.115745568, 0.677789364, 0.677789364, -512.0, 0.0, 0.0, 0.0, 0.0, 0.0, 36.5172, 0.370214, 345.856, 0.0438074, 346.0, 327.0, 366.0, 2.52477, 0.281739, 0.974542, 0.010016, 30.4095, 0.480313, 345.79, 0.0460493, 346.0, 326.0, 366.0, 1.29395, 0.754704, 0.970604, 0.0104057, 0.548089504, 0.989265255, 0.02, 0.0, 0.0, 0.11, 0.34, 0.05, 0.05, 0.04, 16.09, 2.12, 2.24, 2.0
